	created_at	full_text
1948	Sun Oct 08 14:37:33 +0000 2017	Την επέτειό της ίδρυσής μας την γιορτάσαμε στο Μενίδι. Σήμερα μιλάμε στη Νίκαια. Είμαστε ένα μεγάλο λαϊκό κόμμα. #axizoume_kalytera
1949	Sun Oct 08 14:34:37 +0000 2017	Καλέσαμε στο σημερινό προσυνέδριο ανθρώπους από την πραγματική οικονομία που είχαν πoλλά και ενδιαφέροντα να μας πουν. #axizoume_kalytera
1950	Sun Oct 08 14:32:51 +0000 2017	Ζωντανά τώρα η ομιλία μου στο 1ο Προσυνέδριο του Κόμματος στη Νίκαια. #axizoume_kalytera https://t.co/LkH95jUvuk
1951	Sun Oct 08 09:38:50 +0000 2017	Κεντρική επιλογή μας να στηρίξουμε τη νέα γενιά επιχειρηματιών με φορολογικά κίνητρα και απλοποίηση διαδικασιών. #axizoume_kalytera
1952	Sat Oct 07 20:35:33 +0000 2017	Έγραψε ιστορία ο Λ. Πετρούνιας. Με το back to back χρυσό μετάλλιο στο παγκόσμιο πρωτάθλημα έγινε θρύλος &amp; μας έκανε υπερήφανους! 🇬🇷🇬🇷 https://t.co/vQus8BMsSV
1953	Fri Oct 06 14:30:51 +0000 2017	«Έχω το μαγαζί μου συνεταιρικά με τον @atsipras». Την επισήμανση αυτή ενός μικρού επιχειρηματία στο #kilkis την ακούω όλο &amp; πιο συχνά. https://t.co/47JbGaZ9cD
1954	Fri Oct 06 10:01:04 +0000 2017	Η χώρα χρειάζεται ένα άλμα ιδιωτικών επενδύσεων. Χρειάζεται υγιείς επιχειρήσεις που προσλαμβάνουν εργαζόμενους όπως η ΚΕΒΕ &amp; η ELVIAL. https://t.co/fh9bRdsM4h
1955	Fri Oct 06 09:02:52 +0000 2017	Υπερήφανος για τις επιχειρησιακές δυνατότητες της 71ης Αερομεταφερόμενης Ταξιαρχίας Πεζικού «Πόντος» &amp; την κοινωνική προσφορά των Ε.Δ. https://t.co/Kq3Vcv912Z
1956	Thu Oct 05 20:14:20 +0000 2017	Το Κράτος έχει μια βασική συνταγματικά κατοχυρωμένη υποχρέωση να προστατεύει τους πολίτες του. https://t.co/tTg7VJzI5T https://t.co/9E8756b69k
1957	Thu Oct 05 20:12:17 +0000 2017	Η πολιτική αλλαγή είναι η απαραίτητη προϋπόθεση για μια γενναία φυγή της χώρας προς τα εμπρός. #Thessaloniki_Summit_2017 https://t.co/JKufp74etC
1958	Thu Oct 05 17:26:22 +0000 2017	Θα στηρίξουμε τη μικρή βιοτεχνία.Θα στηρίξουμε τους 2 νέους στα Α. Πορόια που φτιάχνουν ζυμαρικά από βουβαλίσιο γάλα https://t.co/MaKwWHp8mc
1959	Thu Oct 05 13:32:37 +0000 2017	Στηρίζουμε τον πρωτογενή τομέα &amp; ειδικά την κτηνοτροφία. Χρειαζόμαστε νέα καινοτόμα προιόντα με προστιθέμενη αξία. https://t.co/Ub0Ty5uvWP
1960	Thu Oct 05 10:58:27 +0000 2017	Προτεραιότητά μου είναι η παραμονή των νέων στη χώρα και η επιστροφή όσων έφυγαν στα χρόνια της κρίσης. #serres #periodeia https://t.co/YBQL3Meor6
1961	Thu Oct 05 09:58:29 +0000 2017	«Το άλογο θεραπεύει» έλεγε ο Ξενοφώντας, πριν 2.500 χρόνια. Η θεραπεία βελτιώνεται με την αγάπη &amp; την αφοσίωση των ανθρώπων του #kethis. https://t.co/0TpjfBmaeG
1962	Thu Oct 05 08:23:46 +0000 2017	Η Ελλάδα χρειάζεται εταιρίες καινοτομές &amp; εξωστρεφείς για να κάνει το άλμα στο μέλλον. #serres #terpni #fibran https://t.co/OlxlvDTkWY
1963	Wed Oct 04 17:33:48 +0000 2017	Στην επέτειο της ίδρυσής μας θέλω να απευθύνω ξανά κάλεσμα σε όλες τις Ελληνίδες και όλους τους Έλληνες. Ελάτε μαζί μας. https://t.co/Qf8eKXo3Yi
1964	Wed Oct 04 17:31:04 +0000 2017	Δεν ζητάμε την ψήφο των πολιτών απλώς για να φύγει μια κακή &amp; ηθικά απαξιωμένη κυβέρνηση. Ζητάμε θετική ψήφο. Για να αλλάξουμε όσα πρέπει.
1965	Wed Oct 04 17:26:49 +0000 2017	Ξεκινάμε τα προσυνέδριά μας, 7 συνολικά, και στο συνέδριο του κόμματος τον ερχόμενο Δεκέμβριο θα επικυρωθούν οι άξονες του προγράμματός μας.
1966	Wed Oct 04 17:25:26 +0000 2017	Ευκαιρίες δεν δημιουργείς τάζοντας διορισμούς στο Δημόσιο. Αλλά φτιάχνοντας καλύτερα δημόσια σχολεία και πανεπιστήμια.
1967	Wed Oct 04 17:22:58 +0000 2017	Ο στόχος μας απλός. Μέσα στην επόμενη 5ετία ο μέσος όρος της ανεργίας στην Ελλάδα να είναι στο μέσο όρο της Ε.E. Μπορούμε να το πετύχουμε.
1968	Wed Oct 04 17:22:41 +0000 2017	Προτεραιότητά μας είναι να στηρίξουμε αυτούς που έχουν την μεγαλύτερη ανάγκη. Την ανισότητα δεν την πολεμάς στα λόγια, αλλά με πράξεις.
1969	Wed Oct 04 17:20:11 +0000 2017	Για να μπορεί κάθε παιδί να πηγαίνει στο σχολείο του με ασφάλεια και κανένας γονιός να μην καρδιοχτυπά για το τι μπορεί να συμβεί.
1970	Wed Oct 04 17:19:51 +0000 2017	Είμαστε εδώ για να σταθούμε στο πλευρό κάθε οικογένειας που ζει στη σκιά και το φόβο της εγκληματικότητας.
1971	Wed Oct 04 17:15:41 +0000 2017	Έχω γυρίσει όλη την Ελλάδα γιατί ήθελα να έρθω πρόσωπο με πρόσωπο με τους Έλληνες, ιδίως με αυτούς που νιώθουν ότι δεν μπορούν να ακουστούν.
1972	Wed Oct 04 17:09:04 +0000 2017	Στην μεγάλη μας παράταξη θα δοθεί σύντομα η ευκαιρία και η ευθύνη να χαράξει ξανά την ιστορία της πατρίδας μας. Αυτός είναι ο στόχος μας.
1973	Wed Oct 04 17:08:26 +0000 2017	Η Νέα Δημοκρατία είναι η πρώτη πολιτική δύναμη στη χώρα. Επάνω μας ακουμπούν οι ελπίδες των Ελλήνων.
1974	Wed Oct 04 17:03:13 +0000 2017	Αυτή είναι σήμερα για μας η μεγάλη πρόκληση, αλλά και το δικό μας χρέος. Να αλλάξουμε όσα πρέπει. Να κοιτάξουμε προς τα μπρος.
1975	Wed Oct 04 17:02:46 +0000 2017	Η πιο βαριά παρακαταθήκη που μας άφησε ο ιδρυτής μας, ο Κωνσταντίνος Καραμανλής, είναι να κοιτάζουμε μπροστά.
1976	Wed Oct 04 17:01:34 +0000 2017	Σαράντα τρία χρόνια μετά την ίδρυσή της, η φλόγα της Νέας Δημοκρατίας παραμένει δυνατή. Φωτίζει το δρόμο της Ελευθερίας και της Δημοκρατίας. https://t.co/Q8PETXn0D9
1977	Wed Oct 04 16:58:31 +0000 2017	Ζωντανά τώρα η ομιλία μου στο Μενίδι. Χρόνια πολλά στην παράταξή μας. #43xronia https://t.co/J6ALCt53XL
1978	Wed Oct 04 15:37:54 +0000 2017	RT @neademokratia: Ακούστε τη φωνή του Εθνάρχη σε ένα βίντεο που κάθε Νεοδημοκράτης πρέπει να δει. Χρόνια πολλά στην παράταξή μας. #43xroni…
1979	Wed Oct 04 09:33:09 +0000 2017	"""Η Νέα Δημοκρατία είναι η πολιτική Παράταξη που ταυτίζει το Έθνος με το λαό, την πατρίδα με τους ανθρώπους της."" https://t.co/g4Rw6gSTFl https://t.co/TjlXOvrkIl"
1980	Tue Oct 03 14:38:30 +0000 2017	Απαράδεκτη η στοχοποίηση Συρίγου. Να εφαρμοστεί άμεσα ο νόμος για τη δημόσια υποκίνηση βίας και να παρέμβει αυτεπαγγέλτως ο Εισαγγελέας.
1981	Mon Oct 02 19:06:17 +0000 2017	Δεν πρέπει να ξεχνάμε τι έγινε το 2015. Πλησιάζουμε στο τέλος του 2017 &amp; δεν έχουμε φτάσει εκεί που ήμασταν το 2014. https://t.co/SIiUukFTxt https://t.co/UwMb6F0cPm
1982	Mon Oct 02 16:48:04 +0000 2017	Είναι κάποια γεγονότα που δεν μπορεί να τα χωρέσει ο ανθρώπινος νους. Οι σκέψεις μας στις οικογένειες των θυμάτων στο #LasVegas.
1983	Mon Oct 02 05:54:02 +0000 2017	Συγχαρητήρια στην ΕΛΑΣ για την απελευθέρωση του Μ. Λεμπιδάκη! 👏 Έχει τις επιχειρησιακές δυνατότητες να φέρει εις πέρας  δύσκολες αποστολές.
1984	Sun Oct 01 13:38:40 +0000 2017	Χθες στο TEDxAcademy μαζί με φίλους. Συγχαρητήρια στους 130 εθελοντές, στην πλειοψηφία τους πολύ νέα παιδιά, για τη φανταστική διοργάνωση! https://t.co/rX1c3ev5IL
1985	Sat Sep 30 19:59:38 +0000 2017	Πολλά τρίποντα, πολλά χαμόγελα. Στο 3on3 της ΟΝΝΕΔ με τα παιδικά χωριά SOS, σήμερα στα Σεπόλια! https://t.co/BjW71Scrr9
1986	Sat Sep 30 18:39:39 +0000 2017	Νωρίτερα, στα Σεπόλια, στο τουρνουά 3χ3 μπάσκετ που διοργάνωσε η @ONNED σε συνεργασία με τα Παιδικά Χωριά S.O.S. https://t.co/h4YgYya6DF https://t.co/wQyfVqSvpw
1987	Sat Sep 30 15:52:29 +0000 2017	Στο #TEDxAc17 χτυπάει η καρδιά μιας άλλης Ελλάδας, της κριτικής σκέψης απέναντι στην υπεραπλούστευση &amp; τον λαϊκισμό. https://t.co/IurnFcrRnD https://t.co/gOOiMdDtwG
1988	Sat Sep 30 12:45:52 +0000 2017	Χρέος μου να είμαι κοντά κυρίως στους συμπολίτες μας που έχουν τη μεγαλύτερη ανάγκη. #Σαλαμίνα https://t.co/5qPdWicoVO https://t.co/JqCJq0Y4H4
1989	Sat Sep 30 08:59:07 +0000 2017	Νωρίτερα, πηγαίνοντας στην Σαλαμίνα. Τα φώτα της δημοσιότητας έσβησαν. Το πρόβλημα είναι εδώ. https://t.co/fumu2vZm9H
1990	Fri Sep 29 15:41:37 +0000 2017	Με τον Πρόεδρο της Ευρωπαϊκής Τράπεζας Επενδύσεων κ. Werner Hoyer για το κβαντικό άλμα στην προσέλκυση επενδύσεων. https://t.co/rdcrufrOIB https://t.co/eyifF42pAu
1991	Fri Sep 29 10:39:50 +0000 2017	Η θέση μου για το νομοσχέδιο της Κυβέρνησης για τα ταξί. #Taxibeat https://t.co/x5lfgRYbCF https://t.co/av8kXD7dJl
1992	Thu Sep 28 14:39:38 +0000 2017	Θα κάνουμε πράξη την ηλεκτρονική Δικαιοσύνη έτσι ώστε πολίτες και δικηγόροι να διεκπεραιώνουν τις υποθέσεις τους από το σπίτι ή τα ΚΕΠ. https://t.co/00sVR1RKBm
1993	Thu Sep 28 05:11:57 +0000 2017	Να αποπέμψει τώρα ο κ. Τσίπρας τη ΓΓ του Υπουργείου Πολιτισμού. Αν εννοεί, έστω και στοιχειωδώς, αυτά που λέει για το Ελληνικό.
1994	Wed Sep 27 11:44:55 +0000 2017	Ζητάμε την εμπιστοσύνη των πολιτών. Να μας δώσουν τη δύναμη να εφαρμόσουμε ένα σχέδιο που θα κάνει καλύτερη την πατρίδα μας. https://t.co/7dNjrHDfBe
1995	Wed Sep 27 08:47:10 +0000 2017	Δίνοντας ευκαιρίες για δουλειές.Προσελκύοντας επενδύσεις. Μειώνοντας φόρους.Φτιάχνοντας καλύτερο δημόσιο. Εξασφαλίζοντας ασφαλείς γειτονιές
